"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"Jaipur 2022 visit ","4","2022-09","2023-01-08","
We had a good stay there, the Hotel staff is very polite and helpful.

The Basis category was average and not very well maintained, on my request  our room was upgraded to a suite room. 
 
The hotel has a decent pool and space but the location of Hotel is very congested.","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r874408279-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452390984","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","1200","4","32","www.tripadvisor.com/Profile/RishiW6","Rishi Wadhwa","9D7F1946A5751F4BE2B61BBB8AA84E04",,"677469","Faridabad, India","Faridabad","RishiW6",,"Revenue Management","890709774","en","2023-05-17","Hotel Manager","Dear Guest,

Thank you for choosing to stay with us at Fort Chandragupt Jaipur and taking your precious time to rate us on Trip Advisor.

We thank you for choosing us as your preferred hotel and look forward to welcoming you back in the not too distant future.

Warm regards,","Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Average stay not worth the money","3","2022-12","2022-12-28","Cons :

There is water dripping all day at a tap in the bathroom, the shower fuzzes and makes noise. We had to change rooms and waste half a day there after check-in.

An untidy room with lots of dust on the floor is what we got. Dimensions were not as described.

There is no ventilation in the washroom due to which there is discomfort after using it.

There were cockroaches everywhere.

The swimming pool was not accessible as there were private functions arranged.

The bath towels were pathetic. Cloth bobble remains on the body and clothes after usage. We had to use the roller to remove them later.

There was no mirror in the room, We had to use the one from the washroom.

Pros :

Near to the bus stand. And ease to access to local transport.

Near to all tourist attractions.

The food / Restaurant is good.

The hospitality of the staff is nice and welcoming.

The waiting area is huge and well-maintained.","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r873080690-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452388198","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/66/default-avatar-2020-53.jpg","1200","1","4","www.tripadvisor.com/Profile/SUHASKAMATH","SUHAS","DDA1ABDBD1E40E99E1AEF688500E7895",,,,,"SUHASKAMATH",,,,,,,,"Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"STAY AWAY! IT IS A RUNNING SCAM!  Hyped room price, nothing in reality.","1","2022-12","2022-12-14","Possibly the worst stay I have ever experienced in my life! 

To begin with, during Check-in the receptionist could not find my booking and started claiming I have to pay extra as I was booking at 3 AM. While for that particular reason I had booked my stay one day prior and on the day of booking. This took us almost 35-40 min at the reception standing, explaining him. 

Do not expect anyone to assist you to your room, and on reaching room you would be left for a quiz to find the main power switch. Which is freaking outside! 

We were staying in apparently ‘executive’ room. There was absolutely nothing executive about it but a cheap motel room. I cannot believe they are charging so much for the room. There is no functional AC in the room, just a noise that it is ON. No, Wifi or atleast our ‘executive’ room was not in the vicinity of the router. The staff was kind enough to reply ‘ Sir what can we do if you are not in the vicinity!’ To top it off, bathrooms are old, leaky, and without proper hygiene. 

Next morning, we requested for a room change where we could atleast have a working AC and Wifi. They said it is fully booked and showed us even worser room to which we decided to stay in the original one. 

In the room there is a bottle of water to invite you, but it is not sealed! As the room service said and quote ‘ bhaiya it is from R.O., apko mineral water chahiye to chargeable hoga’ WHAT? 😤 Nevertheless, we ordered one bottle of water and guess the price of it was ? 50 rupees!

Insanely pathetic experience and would never recommend to anybody!!! 

Let’s not be so cruel, good things: 

Good bed with white sheets! 🙂","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r871762977-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452391715","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","1200","2","1","www.tripadvisor.com/Profile/554virajd","Viraj D","F00E2D20B9EDEB265D7B6EA595220AE1",,"187393","Mainz, Germany","Mainz","554virajd",,,,,,,,"Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Not safe for women","1","2022-12","2022-12-08","Not safe for women. The bell boy knocked on my door to give my friend the WiFi code. He walked into the room and kept saying kiss me. He wouldn’t leave the room. My friend had to push him outside. When we explained what happened the manager seemed to find it funny. Really awful situation and felt very vulnerable. Also the overall service was bad. They would hang the phone up when we called for room service, the food was awful. Would not stay again. ","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r871116630-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452390771","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/73/default-avatar-2020-13.jpg","1200","1","1","www.tripadvisor.com/Profile/Road05042890999","Road05042890999","4FDDD2E90320982674D1FE6F7621350D",,,,,"Road05042890999",,,,,,,,"Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Bad experience","1","2022-11","2022-11-22","Rooms were very shabby with very few lights. Linen was not that clean. Washrooms were dirty. Breakfast had little spread and food was average. The hotel is too costly as per the services or rooms provided. ","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r869418433-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452391234","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","1200","0","3","www.tripadvisor.com/Profile/Jkagarwal","JOHNNY A","06D714CBF789A43F863B864E4303B273",,,,,"Jkagarwal",,,,,,,,"Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Pathetic hotel+not recommended+waste of money","1","2022-10","2022-10-04","thing it takes around 1:30hr to them send in room. And that to u have to call them twice because when i first time place order then don’t communication to further then when get fade up and call where is my food they ohh give us some time will send soon. 
And most surprising thing they charge 100m milk of Rs.90 and before booking when i call they said for infants milk is complimentary.
And that to provide 100ml milk they took 2hr. And I have to call them 3 times.
Floor filled with cigarettes smell and bath room no towels and tape wanter continually drip and no water drainage piper block and when took bath water will don’t pass.
Food what ever gravy u order they have same taste only the charges are different.
At the same price you have very good hotel and if don’t want regret later never considering this hotel at least is you are going with family.

Also, they said the pick and drop with in 3 km they provide and when i requested can they provide me drop to railway station they said you can take out from out side and its just 1.3km from hotel","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r863120316-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452387345","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","1200","1","17","www.tripadvisor.com/Profile/Anand_Joshi05","Anand Joshi","79C00C2EE5B1EFD2B996DD080CC34496",,"304551","New Delhi, India","New Delhi","Anand_Joshi05",,,,,,,,"Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Visite en Jaipur","1","2022-04","2022-04-30","C’est un établissement qui vous propose une carte longues comme je sais pas quoi 
Mais quand tu commende il en rien la boisson en a demandé un cocktails avec alcool il est arrivé sans alcool en  a payé le même prix qu’avec alcool en nous 
En nous a dit il reste que de l’ l’agneau moi je mange pas de piment alors en lui a dit un normal et un sans piment il et revenu avec un un seul plat avec deux morceaux de viande et plein de sauce qui était épicé 200%
Donc je regarde mon mari manger et moi rien 
Et en a payé le même prix 
Arrive au moment de l’addition je donne ma carte visa international 
Il me dit Ça ne fonctionne pas je lui ai dit c’est une carte française réessayé ce n’est pas une carte américaine après cinq essais il me dit que sa machine elle est pas internationale je lui c’est pas mon problème vous me dit de payé moi je payé voilà ma carte 
Il dit ça marche pas il faut payé moi je juste une carte pas de espèces sur moi je dû aller à mon hôtel de faire une carte chez eux et l’hôtel leur a donné en espèces après c’est vraiment un hôtel et restaurant qui déconseille à tous le monde (il était à 14 personne à nous agresser verbalement )
Je aussi fait Delhi et agra tout c’est bien passé hôtel ou restaurant","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r836718485-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452387558","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg","1200","4","3","www.tripadvisor.com/Profile/geenaa2019","Geena A","949533782F7846A41BC4D43A25AEA9E6",,"187147","Paris, France","Paris","geenaa2019",,,,,,,,"Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Comfortable stay with good ambience","4","2021-12","2021-12-27","Our family stayed for 3 nights. Overall, it is very comfortable. Need improvement in housekeeping. Had to remind 2-3 times for putting drinking water and other stuff like towels etc. in the room. Deluxe rooms are some what congested for more than 2 pax. It is just besides main bus stand i.e. Sindhi Camp, which is a very good point. Staff are friendly.","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r823103100-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"391","154423392","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/34/50/60/shyamkasturi.jpg","391","79","272","www.tripadvisor.com/Profile/ShyamKasturi","ShyamKasturi","C149DDC2CDB2874D2382B1C460EB62B5",,"659795","Yanam, India","Yanam","ShyamKasturi",,,,,,,,"Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Worst hotel ever","1","2021-12","2021-12-01","We check in though online booking @agoda official site, we did 3 adults booking but we get only one person booking at the time of check in and we are not happy at all with misbehaving of staff at front office,  no corporation at any stage! Room condition was also not good as much as we accepted!
We are not coming back here again, totally disappointed!","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r820679493-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452387885","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","1200","5","8","www.tripadvisor.com/Profile/Sonidivyansh","Divyansh","FA35EF7C88C0E7063B5B49D89CD6DB7E",,,,,"Sonidivyansh",,"Revenue Management","820839336","en","2021-12-03","Reservation Fort Chandragupt","Dear Sir,

We thank you very much for your feedback. As you have booked the room through online portal, as the voucher we receive from online portal was mention the room on single occupancy only. 

We are looking forward to welcome you again.

Regards,

Fort Chandragupt","Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Organisation is good just because there employees ♥️♥️ such sweet people","5","2021-11","2021-11-08","We are here with family 
Umed Ji (Daddu Saa) ♥️always ready to give warm welcome with smile 😊
From check in to check out everything was smooth 
Breakfast was really nice with kind and sweet staff 
With a beautiful smile on there face (Mr. Lakshman Ji )♥️😊
Front desk people are very nice they interactive and super sweet 
Name I would love to mention 
Umesh Ji 😇
Swati 😘
Kanaram 😎
Vinod Ji 😃
Jitender 😊
People are lovely here they talk sweetly and respectfully .

I love to say thank you to chandergupt fort hotel ♥️ for giving us such a nice experience we would love to come again here .♥️","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r817931010-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452361217","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg","1200","0","12","www.tripadvisor.com/Profile/Himanshikhanna","Himanshi khanna","C28B9B05D9ADFA1EA6DEC232733FF7A3",,"580106","Rishikesh, India","Rishikesh","Himanshikhanna",,"Revenue Management","818236622","en","2021-11-10","Fort Chandragupt","Dear Guest, Greetings! Thank you for your review we are pleased to note that you enjoyed your stay with us from the moment of arrival and had savored every moment at the hotel. Once again, thank you for the nice feedback and we sincerely hope to welcome you back soon. Thanks and Regards, Fort Chandragupt Team","Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Beautiful Fort style hotel","4","2021-10","2021-11-03","Beautiful Fort style hotel with good amenities and helpful staff. I was there for almost a month & for me it was at a central location. The staff is cooperative& the built of the fort is very photogenic. Overall good experience.","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r817385285-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452388669","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","1200","0","2","www.tripadvisor.com/Profile/Pankhtravels","Pankhu","753B6AB09301182E6B20597489DAE6EF",,,,,"Pankhtravels",,"Revenue Management","818236601","en","2021-11-10","Fort Chandragupt","Dear Guest, Greetings! Thank you for your review we are pleased to note that you enjoyed your stay with us from the moment of arrival and had savored every moment at the hotel. Once again, thank you for the nice feedback and we sincerely hope to welcome you back soon. Thanks and regards, Fort Chandragupt Team","Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Good for short stay","3","2021-01","2021-01-05","We stayed there as a group. Its good for short stay, location is main highlight of this hotel . During our stay there is lift maintenance issue. Breakfast was basic. Overall an average one. Interior is also great.","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r780634000-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452390050","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","1200","6","464","www.tripadvisor.com/Profile/174him","174him","13EFA1E9FCD0F88E2D90F6E40C0660FE",,"304551","New Delhi, India","New Delhi","174him",,"Revenue Management","797769746","en","2021-07-17","Fort Chandragupt","Dear Sir,

Greetings!!

Thank you for your Review

We  have noted your point and escalated to the concern . We look forward to welcome you again to Fort Chandragupt with better services.

Thanks & Regards,
Team Fort Chandragupt","Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"Groped by drunk staff member in broad day light ","1","2020-03","2020-03-10","Arrived back to the hotel at around 12pm after a morning celebrating holi festival with my boyfriend. Outside the hotel were around 5 members of staff including the manager that took us to our room a few days earlier and checked us in. They were all clearly drunk and started asking us for a photo with them. We were happy to have a photo with them but as soon as I smiled for the photo one of them grabbed my breast and when I slapped his hand off and told him no, he did it again! My boyfriend was furious - but he simply didn’t see there was a problem and followed us to the door asking for more photos. The manager and other staff members did and said nothing and so I didn’t feel comfortable complaining directly to the hotel, especially as none of them spoke very clear English for quite a sensitive matter! Will attempt to complain through tripadvisor and Agoda who I booked through but feel that nothing will be done about the matter. I can only hope that lone women travellers read this before staying with this hotel. ","https://www.tripadvisor.com/ShowUserReviews-g304555-d646146-r750264906-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452391352","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","1200","11","6","www.tripadvisor.com/Profile/maisie444","maisie444","B833C95E1539341E0ECBFB0802BB8616",,"186364","Sheffield, United Kingdom","Sheffield","maisie444",,"Owner","751277845","en","2020-03-17","FORT_CHAND","Dear guest...

Greetings..We are investigating the whole incident and will leave no stone unturned in punishing the guilty whoever it is.We will go to any extent to find the culprits. It was holi and people try to create nuisance but we assure you that whoever it is we will find him. Also if i could talk to you directly it would be easier for me to do the investigation.","Station Road Near Central Bus Stand, Jaipur 302001 India","Jaipur","India","302001","Rajasthan","Station Road","Near Central Bus Stand","646146","26.923403","Jaipur, Jaipur District, Rajasthan","75.80163","Fort Chandragupt","223","3.3","41","21","52","59","50","https://www.tripadvisor.com/Hotel_Review-g304555-d646146-Reviews-Fort_Chandragupt-Jaipur_Jaipur_District_Rajasthan.html","http://fortchandragupt.com/"
"False advertising! Filthy","1","2025-11","2025-11-04","Pool area is a joke. False advertising on the Radisson website. They show a beautiful pool area and well furnished rooms however the reality is very different. Scruffy, dirty and nothing like the pictures. 
We complained about the state of the place however were met with contempt and denial. There is something very very wrong at this hotel with staffing, service and hygiene and cleanliness it is shocking. Don’t go to this hotel it is run down and a health hazard. 
Supposed to be 5 star, I wouldn’t give it 2 stars.
Pictures are of the pool area which show bird droppings all over the bar area, rusty fridges and derelict pool furniture and a pool that is so filthy that I would t get in if they paid me .
Rooms were scruffy with mismatched bedding, stains in bathroom that could easily be cleaned, dust everywhere, damp sheets, bird crap all over windows,  rubble inside the wire holes, dirty telephone and lighting pad that we didn’t want to touch as they were all sticky. 
Horrible experience that totally ruined our stay in Jaipur.
Management were useless and don’t seem to see the dirty state of the place, either they are in denial or they are very scared and feel intimidated by the top management,","https://www.tripadvisor.com/ShowUserReviews-g304555-d3801241-r1037779043-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html",,"1566","725645234","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/40/77/b2/caption.jpg","2048","2","26","www.tripadvisor.com/Profile/angien912","Angie N","50C0F08A278989A0FDD487A791165E62",,"672812","Finestrat, Spain","Finestrat","angien912",,,,,,,,"Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura, Jaipur 302018 India","Jaipur","India","302018","Rajasthan","Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura","Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura","3801241","26.84252","Jaipur, Jaipur District, Rajasthan","75.7941","Radisson Blu Jaipur","4147","4.4","217","125","320","776","2718","https://www.tripadvisor.com/Hotel_Review-g304555-d3801241-Reviews-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html","https://www.radissonhotels.com/en-us/hotels/radisson-blu-jaipur?cid=a:se+b:yex+c:apac+i:local+e:rdb+d:ind+f:en-us+h:inrjjai1"
"Kind & humble Staff","5","2025-11","2025-11-03","It was awesome stay at Radisson blu and we had breakfast and it was delicious.
Staff were very polite, hospitality was good.","https://www.tripadvisor.com/ShowUserReviews-g304555-d3801241-r1037679257-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452390706","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","1200","0","1","www.tripadvisor.com/Profile/chetanm2025","chetan m","98A1ACD135D46F9E753FF924ED5DC892",,,,,"chetanm2025",,,,,,,,"Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura, Jaipur 302018 India","Jaipur","India","302018","Rajasthan","Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura","Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura","3801241","26.84252","Jaipur, Jaipur District, Rajasthan","75.7941","Radisson Blu Jaipur","4147","4.4","217","125","320","776","2718","https://www.tripadvisor.com/Hotel_Review-g304555-d3801241-Reviews-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html","https://www.radissonhotels.com/en-us/hotels/radisson-blu-jaipur?cid=a:se+b:yex+c:apac+i:local+e:rdb+d:ind+f:en-us+h:inrjjai1"
"The Perfect Room","5","2025-11","2025-11-03","Yes
, The room was Very Good 
Everything was good 
The Hotel Service is Fast too . 
It is a perfect Stay for anyone who is ok with this price.","https://www.tripadvisor.com/ShowUserReviews-g304555-d3801241-r1037674620-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452387495","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","1200","0","1","www.tripadvisor.com/Profile/Odyssey23124392708","Ark Patel","365C3E83237D3BFE7D682302BB455480",,"297600","Daman, India","Daman","Odyssey23124392708",,,,,,,,"Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura, Jaipur 302018 India","Jaipur","India","302018","Rajasthan","Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura","Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura","3801241","26.84252","Jaipur, Jaipur District, Rajasthan","75.7941","Radisson Blu Jaipur","4147","4.4","217","125","320","776","2718","https://www.tripadvisor.com/Hotel_Review-g304555-d3801241-Reviews-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html","https://www.radissonhotels.com/en-us/hotels/radisson-blu-jaipur?cid=a:se+b:yex+c:apac+i:local+e:rdb+d:ind+f:en-us+h:inrjjai1"
"Good Hotel","5","2025-11","2025-11-03","Comfortable stay, Hygiene was good, also liked the food we had yesterday, would recommend this hotel to family and friends.","https://www.tripadvisor.com/ShowUserReviews-g304555-d3801241-r1037673588-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html",,"1200","452392461","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg","1200","0","1","www.tripadvisor.com/Profile/Trip06652837985","Trip06652837985","849E12FE17BD0B78359F782AD651ECF7",,"304551","New Delhi, India","New Delhi","Trip06652837985",,,,,,,,"Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura, Jaipur 302018 India","Jaipur","India","302018","Rajasthan","Plots No. 5 And 6 Airport Plaza, Tonk Road, Durgapura","Jai Jawan-2, Choti Chopad, Chandrakala Colony, Durgapura","3801241","26.84252","Jaipur, Jaipur District, Rajasthan","75.7941","Radisson Blu Jaipur","4147","4.4","217","125","320","776","2718","https://www.tripadvisor.com/Hotel_Review-g304555-d3801241-Reviews-Radisson_Blu_Jaipur-Jaipur_Jaipur_District_Rajasthan.html","https://www.radissonhotels.com/en-us/hotels/radisson-blu-jaipur?cid=a:se+b:yex+c:apac+i:local+e:rdb+d:ind+f:en-us+h:inrjjai1"
